Order_ID,Date,Warehouse,Dealer,Customer_ID,Machine_ID,Machine_Type,Order_Quantity,Production_Status,Inventory_Level,Change_Type,Order_Volatility,Lead_Time_Days,Delay_Days
O289167,10-11-2022,WH002,Dealer_C,Cust005,MC004,Type4,22,,54,,Low,11,12
O267091,11-11-2022,WH001,Dealer_B,Cust004,MC001,Type3,11,Delayed,452,,Medium,11,13
O279999,11-11-2022,WH003,Dealer_A,,MC005,Type3,49,On-Time,,,Low,31,
O924237,11-11-2022,WH004,Dealer_D,Cust004,MC004,,29,On-Time,330,,Low,8,4
O991928,11-11-2022,WH003,,Cust005,MC001,Type5,15,Critical Delay,361,Supplier Delay,Low,42,0
O127841,12-11-2022,WH004,Dealer_B,Cust002,MC005,Type3,1,Critical Delay,227,Urgent Order Change,Low,43,0
O361755,12-11-2022,WH003,Dealer_C,Cust002,MC003,Type1,43,Critical Delay,416,Urgent Order Change,Medium,16,2
O294277,12-11-2022,WH003,Dealer_C,Cust005,MC005,Type3,43,Delayed,,Delayed Approval,Medium,36,0
O109905,12-11-2022,WH004,Dealer_C,,MC003,Type4,1,Delayed,267,Urgent Order Change,High,8,17
O261210,12-11-2022,WH002,Dealer_A,Cust004,MC004,Type3,,Delayed,,Delayed Approval,Low,29,0
O317577,12-11-2022,WH004,Dealer_A,,MC002,Type1,25,Delayed,31,Urgent Order Change,Low,23,0
O227782,12-11-2022,WH003,Dealer_C,Cust001,MC003,Type4,31,,404,,Medium,37,0
,12-11-2022,WH003,Dealer_E,Cust002,MC001,Type1,38,,247,Supplier Delay,Medium,16,0
O969252,13-11-2022,,Dealer_C,Cust004,MC004,Type1,4,Critical Delay,108,Delayed Approval,Medium,40,10
O969379,13-11-2022,WH001,Dealer_E,Cust003,MC005,Type5,43,Delayed,400,,Medium,29,0
O531728,13-11-2022,WH003,Dealer_A,Cust002,MC004,Type4,13,On-Time,60,Urgent Order Change,Low,27,
O860901,14-11-2022,WH002,Dealer_B,Cust004,MC004,Type4,23,Critical Delay,437,Urgent Order Change,Low,5,0
O893154,14-11-2022,WH004,Dealer_B,Cust004,MC002,Type2,40,On-Time,399,,Low,25,0
O457658,14-11-2022,WH002,Dealer_B,Cust002,,Type1,8,Delayed,75,,,48,0
O990895,14-11-2022,WH001,Dealer_B,Cust001,MC005,Type1,9,On-Time,,,Low,33,7
O210804,15-11-2022,WH003,Dealer_E,Cust004,MC005,Type4,22,Critical Delay,483,Delayed Approval,Low,20,0
O231048,15-11-2022,WH001,Dealer_C,Cust004,MC003,Type1,35,Critical Delay,463,Supplier Delay,High,7,0
O244573,15-11-2022,WH001,Dealer_A,Cust005,MC005,Type1,11,On-Time,92,Urgent Order Change,Low,17,0
,15-11-2022,WH004,Dealer_E,,MC004,Type4,37,Delayed,191,Feature Update,Low,36,16
O554844,15-11-2022,WH001,Dealer_B,Cust003,MC003,Type3,43,Delayed,126,Feature Update,Medium,19,0
O133829,15-11-2022,WH001,Dealer_B,Cust004,MC002,Type4,11,Critical Delay,,Delayed Approval,Low,49,10
O361613,15-11-2022,WH003,Dealer_D,Cust002,MC004,Type1,,On-Time,105,,High,10,12
O913035,,WH003,Dealer_E,Cust003,MC001,Type1,23,Delayed,68,Feature Update,High,29,16
O445372,16-11-2022,WH003,,Cust001,MC005,Type4,48,On-Time,450,Supplier Delay,High,15,10
,16-11-2022,WH001,Dealer_D,Cust002,MC005,Type2,32,On-Time,194,Delayed Approval,Medium,34,1
O979200,16-11-2022,WH002,,Cust002,MC005,Type3,32,Critical Delay,118,Delayed Approval,High,48,8
O360798,16-11-2022,WH002,Dealer_D,Cust001,MC005,Type3,17,Critical Delay,103,,High,48,0
O584577,17-11-2022,WH003,Dealer_B,Cust003,MC005,Type2,46,Delayed,489,Delayed Approval,Low,45,0
O314562,17-11-2022,WH003,Dealer_D,Cust005,MC003,Type4,39,Critical Delay,201,,High,24,4
O388150,17-11-2022,WH002,Dealer_D,Cust004,MC005,Type4,2,On-Time,119,Feature Update,,39,0
O362028,17-11-2022,WH002,Dealer_B,Cust001,MC002,Type5,38,Delayed,448,,Low,20,0
O496026,17-11-2022,WH001,Dealer_A,Cust002,MC005,Type2,,Critical Delay,350,Supplier Delay,Low,11,0
O141251,18-11-2022,WH001,Dealer_D,Cust001,MC004,Type1,13,,277,Feature Update,Low,45,0
O159212,18-11-2022,WH001,Dealer_D,Cust001,,Type2,30,Delayed,479,Delayed Approval,High,28,0
O361623,18-11-2022,WH004,Dealer_D,Cust003,MC001,Type5,49,On-Time,,Delayed Approval,Medium,37,10
O711737,18-11-2022,WH004,Dealer_B,Cust002,MC005,Type3,12,Delayed,65,,High,23,0
O278430,18-11-2022,WH004,Dealer_C,Cust002,MC001,Type2,33,Critical Delay,431,Supplier Delay,Medium,21,10
O256742,19-11-2022,,Dealer_B,Cust003,MC001,Type1,15,Critical Delay,185,,High,31,0
,,WH002,Dealer_B,Cust002,MC004,Type4,35,Critical Delay,231,Supplier Delay,Medium,34,8
O892745,19-11-2022,WH002,Dealer_B,Cust004,MC001,Type3,,Critical Delay,157,Feature Update,High,25,10
O484151,19-11-2022,WH002,Dealer_B,Cust005,MC003,Type4,41,Delayed,339,Feature Update,Low,16,0
O121969,19-11-2022,WH002,Dealer_D,Cust002,MC001,Type2,14,Critical Delay,242,Delayed Approval,Low,22,0
O930077,19-11-2022,WH002,Dealer_A,Cust003,MC004,Type5,33,On-Time,403,Feature Update,Low,8,0
O988470,20-11-2022,WH002,,Cust003,MC005,Type2,16,Critical Delay,400,Supplier Delay,Low,21,
,20-11-2022,WH004,Dealer_E,Cust001,MC001,Type5,41,On-Time,378,Supplier Delay,High,20,0
O432852,20-11-2022,WH003,Dealer_D,Cust002,,Type4,42,Delayed,235,Supplier Delay,Low,5,0
O207858,20-11-2022,WH004,Dealer_D,Cust001,MC003,Type2,32,Critical Delay,62,Feature Update,High,5,0
O909930,20-11-2022,WH002,Dealer_C,Cust004,MC003,Type2,29,Critical Delay,357,,High,47,9
O248403,,WH002,Dealer_C,Cust003,MC005,Type2,48,On-Time,395,,Medium,39,13
O882067,21-11-2022,WH002,Dealer_D,Cust003,MC005,Type2,45,On-Time,416,Supplier Delay,High,32,0
O403983,21-11-2022,WH003,Dealer_A,Cust005,MC004,Type1,18,Delayed,111,Delayed Approval,Low,37,0
O787182,21-11-2022,WH004,Dealer_D,Cust005,MC005,Type5,27,Critical Delay,23,Feature Update,Low,22,0
,21-11-2022,WH001,Dealer_B,Cust004,MC001,Type1,49,,155,Feature Update,Low,33,0
O938323,,WH003,Dealer_C,Cust002,MC005,Type1,15,Delayed,121,Supplier Delay,Medium,27,0
O500269,21-11-2022,WH004,Dealer_D,Cust005,MC005,Type2,18,Critical Delay,335,,Low,25,0
O486954,22-11-2022,WH004,Dealer_E,Cust005,MC004,Type4,34,Delayed,138,Delayed Approval,Low,27,4
O594948,22-11-2022,WH003,Dealer_A,Cust005,,Type2,39,,44,Feature Update,Low,11,0
,22-11-2022,WH004,Dealer_A,Cust001,MC001,Type2,30,Delayed,313,Urgent Order Change,High,46,0
O530204,22-11-2022,WH004,Dealer_D,Cust004,MC005,Type5,38,,244,Feature Update,Medium,23,9
O482121,22-11-2022,WH001,Dealer_B,Cust005,MC002,Type3,,Critical Delay,406,,High,47,0
O318699,22-11-2022,WH002,Dealer_C,Cust003,MC005,Type4,41,On-Time,173,Supplier Delay,Low,22,7
O114047,22-11-2022,WH004,Dealer_E,Cust001,MC003,Type4,4,On-Time,80,Supplier Delay,Low,20,0
O264608,22-11-2022,WH004,Dealer_B,Cust005,MC001,Type2,10,Critical Delay,206,,,162,0
O379948,23-11-2022,WH004,Dealer_A,Cust002,MC004,Type5,32,,168,Delayed Approval,Low,33,0
O343199,23-11-2022,WH001,Dealer_C,Cust004,MC004,Type5,46,Critical Delay,278,,Low,23,0
O866545,23-11-2022,WH001,Dealer_E,Cust003,MC003,Type1,24,On-Time,,Urgent Order Change,Medium,16,16
O455100,23-11-2022,WH003,Dealer_B,Cust005,MC001,Type2,10,Delayed,230,Supplier Delay,Medium,20,0
O798080,23-11-2022,WH004,Dealer_C,Cust001,MC001,Type1,31,,204,Urgent Order Change,Low,40,0
O163993,23-11-2022,WH003,Dealer_D,Cust001,MC003,Type5,17,Delayed,224,Supplier Delay,Medium,33,0
O416624,23-11-2022,WH003,Dealer_D,Cust001,MC004,Type3,12,On-Time,175,Feature Update,High,8,0
O474274,23-11-2022,WH003,Dealer_D,Cust001,MC001,Type5,8,On-Time,384,Feature Update,High,35,0
O580226,23-11-2022,WH004,Dealer_A,Cust001,,Type3,19,Delayed,13,Supplier Delay,Medium,31,3
O369664,24-11-2022,WH004,Dealer_E,Cust005,MC005,Type5,8,Delayed,253,,Low,28,4
O583578,24-11-2022,WH002,Dealer_C,Cust004,MC005,Type1,29,,327,Urgent Order Change,Low,47,0
O194213,24-11-2022,WH004,Dealer_E,Cust003,MC004,Type3,43,On-Time,477,Delayed Approval,Medium,36,
O395881,25-11-2022,WH004,,Cust001,MC001,Type1,,Delayed,56,,High,16,0
O767963,25-11-2022,WH001,Dealer_B,Cust003,MC004,Type3,36,Critical Delay,370,Urgent Order Change,Low,30,0
O571470,25-11-2022,WH001,Dealer_C,Cust002,MC002,Type2,34,Delayed,2304,,Low,16,0
O265460,26-11-2022,WH004,Dealer_B,Cust003,MC002,Type3,9,Critical Delay,,,Medium,35,8
O298011,26-11-2022,WH003,,Cust004,MC005,Type2,25,Critical Delay,229,,Low,31,0
O518474,26-11-2022,WH001,Dealer_B,Cust002,MC003,Type3,4,Critical Delay,258,Urgent Order Change,High,37,0
O316302,26-11-2022,WH003,Dealer_A,Cust002,MC005,Type3,41,On-Time,455,Delayed Approval,Medium,20,8
,27-11-2022,WH002,Dealer_D,Cust003,MC005,Type4,47,Critical Delay,380,Feature Update,Medium,20,14
O817214,27-11-2022,WH001,Dealer_B,Cust005,MC005,Type4,6,Delayed,116,,High,15,0
O715022,27-11-2022,WH001,Dealer_B,Cust004,MC002,Type1,40,Delayed,96,Delayed Approval,High,20,
O437629,28-11-2022,WH002,Dealer_D,Cust002,MC003,Type3,,Delayed,303,Supplier Delay,Medium,49,3
O908578,28-11-2022,WH003,Dealer_C,Cust001,MC005,Type2,44,On-Time,,Supplier Delay,High,7,0
O188825,28-11-2022,WH004,Dealer_E,Cust002,MC005,Type5,47,Critical Delay,93,Delayed Approval,,7,12
O999954,28-11-2022,WH004,Dealer_E,,MC005,Type5,36,Critical Delay,346,Delayed Approval,Medium,24,0
O211919,28-11-2022,WH004,Dealer_A,Cust005,MC001,Type2,3,On-Time,362,,High,13,0
O319514,28-11-2022,WH002,Dealer_E,Cust003,MC001,Type4,2,On-Time,456,,Medium,132,0
O472804,,WH004,Dealer_A,Cust001,MC005,Type2,15,Delayed,268,Urgent Order Change,High,38,0
O296179,28-11-2022,,Dealer_E,Cust003,MC001,Type4,46,Delayed,,Delayed Approval,High,47,0
O374615,29-11-2022,WH004,Dealer_D,Cust003,MC003,,15,On-Time,20,Delayed Approval,High,7,1
O509922,29-11-2022,WH002,Dealer_D,Cust005,MC005,Type2,42,Delayed,159,Supplier Delay,High,13,0
O510068,29-11-2022,WH002,Dealer_C,Cust005,MC005,Type4,23,Critical Delay,465,Supplier Delay,High,49,10
O424602,29-11-2022,WH002,Dealer_E,Cust003,,Type5,5,Critical Delay,54,Delayed Approval,Medium,17,5
O990963,,,Dealer_E,Cust002,MC004,Type4,7,Delayed,70,,High,24,10
O716500,29-11-2022,WH004,Dealer_C,Cust002,MC003,Type2,49,Critical Delay,,Feature Update,Low,14,0
O281937,,WH003,Dealer_A,Cust001,MC002,Type4,42,Critical Delay,33,Delayed Approval,Medium,38,0
O885496,29-11-2022,WH003,Dealer_C,Cust005,MC001,Type4,21,Delayed,244,Feature Update,Low,20,3
,29-11-2022,WH003,Dealer_C,Cust003,MC005,Type1,7,Critical Delay,85,Supplier Delay,Low,7,0
O412910,30-11-2022,WH004,Dealer_E,Cust001,MC003,Type1,41,Critical Delay,103,,High,41,0
O122662,30-11-2022,WH004,Dealer_B,Cust001,MC004,Type5,12,Delayed,467,Delayed Approval,High,7,144
O769181,30-11-2022,WH004,Dealer_C,Cust004,MC002,Type3,9,Critical Delay,223,Supplier Delay,High,234,2
O428617,30-11-2022,WH002,Dealer_C,Cust002,MC004,Type3,33,On-Time,161,Feature Update,Low,44,0
O948184,,WH003,,Cust002,MC001,Type5,41,On-Time,280,Urgent Order Change,Medium,37,0
O399436,30-11-2022,WH004,Dealer_A,Cust002,MC004,Type1,6,Delayed,,Urgent Order Change,High,37,0
O803162,30-11-2022,,Dealer_A,Cust003,MC004,Type1,27,On-Time,347,Urgent Order Change,Low,42,0
O979165,30-11-2022,WH003,Dealer_D,Cust005,MC003,Type2,32,On-Time,419,Supplier Delay,Low,28,10
O255077,30-11-2022,WH001,Dealer_C,Cust005,,Type2,22,Critical Delay,381,Urgent Order Change,Medium,27,0
O452628,01-12-2022,WH003,Dealer_A,Cust005,MC003,Type4,38,Critical Delay,436,Supplier Delay,High,9,0
,01-12-2022,WH003,Dealer_C,Cust003,,Type4,31,Critical Delay,381,Supplier Delay,Low,24,0
O596331,01-12-2022,WH001,Dealer_D,Cust001,MC001,Type2,39,Delayed,134,,,13,18
O179492,01-12-2022,WH003,Dealer_A,Cust001,MC002,Type4,15,Critical Delay,163,Supplier Delay,Medium,46,0
O879162,02-12-2022,WH003,Dealer_A,Cust005,MC003,,27,On-Time,,Delayed Approval,High,7,19
O457392,02-12-2022,WH004,Dealer_E,Cust002,MC002,Type4,39,Delayed,242,Delayed Approval,Medium,23,0
O267607,02-12-2022,WH004,Dealer_E,Cust002,MC005,Type5,35,On-Time,333,,,17,14
O493382,,WH003,Dealer_D,Cust003,MC002,Type1,34,On-Time,165,,Medium,23,0
O493582,02-12-2022,WH002,Dealer_D,Cust001,MC005,Type3,49,Delayed,215,Feature Update,High,47,0
O467191,02-12-2022,WH002,Dealer_A,Cust003,MC003,Type4,32,Critical Delay,70,,Medium,48,0
O924231,02-12-2022,WH003,Dealer_C,,MC002,Type4,37,On-Time,284,,Low,5,5
O248049,03-12-2022,WH001,Dealer_B,Cust002,MC004,Type2,36,Delayed,464,Supplier Delay,Low,35,0
O966340,03-12-2022,WH002,Dealer_E,Cust002,MC004,Type5,44,On-Time,133,Feature Update,Low,29,0
O714393,03-12-2022,WH004,Dealer_B,Cust004,MC004,Type5,17,Critical Delay,448,Delayed Approval,Medium,19,0
O639651,03-12-2022,,Dealer_A,Cust002,MC002,,12,Critical Delay,273,Delayed Approval,High,43,0
O866478,04-12-2022,WH003,Dealer_E,Cust003,MC005,Type3,37,On-Time,137,Delayed Approval,High,22,0
O850277,04-12-2022,WH002,Dealer_B,Cust005,MC005,Type1,23,Critical Delay,90,Urgent Order Change,Low,13,0
O789440,04-12-2022,WH003,Dealer_A,Cust002,MC002,Type1,4,Critical Delay,,,Medium,31,7
O565430,04-12-2022,WH002,Dealer_A,Cust003,MC003,Type5,38,,110,Feature Update,Low,36,0
O126048,04-12-2022,WH003,Dealer_B,Cust001,MC002,Type5,45,On-Time,,,High,33,0
O247006,05-12-2022,WH002,Dealer_C,Cust002,MC005,Type4,4,Delayed,479,,,19,0
O582275,05-12-2022,WH001,Dealer_C,Cust005,MC003,Type2,32,On-Time,276,Urgent Order Change,High,47,0
O854904,05-12-2022,WH004,Dealer_B,Cust003,MC004,Type5,47,On-Time,206,Supplier Delay,Medium,6,0
O352187,05-12-2022,WH003,Dealer_B,Cust003,MC003,Type2,5,Critical Delay,470,Feature Update,High,17,0
O991948,05-12-2022,WH002,Dealer_B,Cust004,MC002,Type1,26,On-Time,90,Feature Update,Low,30,0
O623195,06-12-2022,WH002,Dealer_B,Cust001,MC005,Type2,46,On-Time,200,Feature Update,High,11,0
O850617,06-12-2022,WH004,Dealer_A,Cust003,MC003,Type4,13,Critical Delay,,Urgent Order Change,Low,13,0
O556714,06-12-2022,WH004,Dealer_E,Cust003,MC004,,28,On-Time,110,Feature Update,High,108,0
O712289,06-12-2022,WH001,Dealer_A,Cust001,MC001,Type5,47,Delayed,359,Feature Update,Low,48,7
O567912,06-12-2022,WH002,Dealer_C,Cust005,MC002,Type5,nan,Critical Delay,307,Supplier Delay,,40,0
O376278,07-12-2022,WH004,Dealer_A,Cust004,MC003,Type2,6,Critical Delay,401,Supplier Delay,Medium,21,
O611397,,,Dealer_D,Cust005,MC004,Type5,9,Critical Delay,264,Delayed Approval,Medium,33,0
O729038,07-12-2022,WH003,Dealer_E,Cust002,MC004,Type2,38,Critical Delay,322,Delayed Approval,Low,38,17
O114643,08-12-2022,WH004,,Cust001,MC003,Type2,30,Critical Delay,474,,Low,9,7
O882430,08-12-2022,WH004,Dealer_C,Cust003,MC004,Type2,39,Critical Delay,167,Supplier Delay,Medium,43,0
O172408,08-12-2022,WH004,Dealer_A,Cust001,MC002,Type1,40,Critical Delay,396,Delayed Approval,High,44,5
O873277,09-12-2022,WH003,Dealer_A,Cust005,MC005,Type1,37,Critical Delay,,,High,21,0
O579607,09-12-2022,WH001,Dealer_B,Cust005,MC001,Type5,44,Critical Delay,264,Urgent Order Change,High,43,0
O437649,09-12-2022,WH004,Dealer_D,Cust002,MC002,Type2,3,Critical Delay,232,Delayed Approval,High,22,0
O347597,09-12-2022,WH003,Dealer_C,Cust005,,Type2,8,Delayed,228,Urgent Order Change,Medium,5,0
O934334,,WH004,Dealer_E,Cust002,MC003,Type3,2,Delayed,115,,Low,,144
O856724,10-12-2022,WH004,Dealer_A,Cust005,MC001,,3,On-Time,164,Urgent Order Change,Low,41,18
O112548,10-12-2022,WH004,Dealer_A,Cust004,MC004,Type4,42,On-Time,424,Supplier Delay,Medium,35,18
O354769,10-12-2022,WH004,Dealer_B,Cust002,MC003,Type2,31,On-Time,261,Delayed Approval,,nan,0
O178544,10-12-2022,WH002,Dealer_B,Cust004,MC005,Type4,22,Delayed,285,Feature Update,High,18,0
O135888,11-12-2022,WH003,Dealer_B,Cust005,MC002,Type4,12,On-Time,258,,Medium,46,2
O447667,11-12-2022,WH002,,Cust003,MC002,Type3,46,On-Time,91,Delayed Approval,High,9,16
O562149,11-12-2022,WH001,Dealer_A,Cust005,MC004,Type3,25,Delayed,221,,High,17,0
O508152,11-12-2022,WH001,Dealer_E,Cust001,MC003,Type3,2,Critical Delay,192,,High,40,0
O283323,12-12-2022,WH004,Dealer_D,Cust005,MC001,Type4,44,Delayed,424,Urgent Order Change,Medium,25,0
O793297,12-12-2022,WH003,Dealer_E,,MC001,,1,Critical Delay,38,Delayed Approval,Low,12,0
O259577,12-12-2022,WH004,Dealer_B,Cust001,MC005,Type1,34,Critical Delay,35,Feature Update,,42,0
O240159,12-12-2022,WH002,Dealer_D,Cust002,MC002,Type5,2,On-Time,3312,Feature Update,Low,9,0
O701167,12-12-2022,WH004,Dealer_C,Cust001,MC005,Type4,35,On-Time,281,Urgent Order Change,Low,,11
O703452,12-12-2022,WH002,Dealer_D,Cust001,,Type1,28,Critical Delay,425,Delayed Approval,Low,22,0
,12-12-2022,WH004,Dealer_A,Cust005,MC002,Type2,4,Delayed,318,Delayed Approval,,9,15
O829074,12-12-2022,WH002,Dealer_C,Cust003,,Type3,9,On-Time,256,Delayed Approval,Low,49,0
O812326,12-12-2022,WH002,Dealer_E,Cust002,MC002,Type1,9,Critical Delay,53,Urgent Order Change,High,38,0
O483687,13-12-2022,WH003,Dealer_A,Cust002,MC005,Type1,3,On-Time,221,Urgent Order Change,Low,15,0
O561715,13-12-2022,WH004,Dealer_A,,MC004,Type3,47,On-Time,487,Urgent Order Change,High,38,0
O858373,,WH003,Dealer_B,Cust002,MC002,Type1,38,Critical Delay,349,Supplier Delay,High,42,4
O690167,13-12-2022,WH003,Dealer_D,Cust001,MC002,Type5,7,On-Time,498,,Medium,26,0
O930246,14-12-2022,WH003,Dealer_C,Cust003,MC001,Type1,,On-Time,347,Feature Update,High,,0
O285691,14-12-2022,WH002,Dealer_D,Cust003,MC003,Type1,30,Critical Delay,48,Feature Update,Medium,11,0
O743233,14-12-2022,,Dealer_D,,MC003,Type2,22,On-Time,301,,Medium,39,0
O653026,14-12-2022,WH001,Dealer_E,Cust001,MC002,Type5,9,Delayed,,Delayed Approval,High,6,0
O200075,14-12-2022,WH002,Dealer_A,Cust001,MC002,Type4,2,Delayed,394,Delayed Approval,Medium,9,12
O213014,14-12-2022,WH001,Dealer_E,Cust002,MC001,Type3,31,Critical Delay,20,Urgent Order Change,Medium,46,0
O342019,14-12-2022,WH004,Dealer_D,Cust004,MC002,Type2,16,On-Time,133,Feature Update,High,23,0
O978796,15-12-2022,WH003,Dealer_D,Cust003,MC001,Type3,10,Critical Delay,215,Delayed Approval,Medium,36,0
O651786,15-12-2022,WH002,Dealer_E,Cust003,MC005,Type1,3,Delayed,99,Urgent Order Change,Low,31,0
O235124,15-12-2022,WH001,Dealer_E,Cust001,MC001,Type4,36,On-Time,305,,Medium,14,
O510462,15-12-2022,WH003,Dealer_A,Cust002,MC005,Type5,18,Delayed,99,,Medium,11,0
O937232,15-12-2022,WH001,Dealer_C,Cust002,MC001,Type4,45,Delayed,266,,Medium,34,0
O603944,15-12-2022,WH004,Dealer_A,Cust002,MC005,Type5,43,On-Time,237,Urgent Order Change,Medium,44,19
O966272,15-12-2022,WH002,,Cust002,MC001,Type4,27,On-Time,23,Supplier Delay,Medium,23,12
O711985,16-12-2022,WH004,Dealer_D,Cust005,MC001,Type2,25,On-Time,,Feature Update,Medium,49,
O238419,16-12-2022,WH001,Dealer_D,Cust003,MC003,Type5,5,,271,Delayed Approval,Low,41,0
O198088,16-12-2022,WH002,Dealer_C,Cust002,MC003,Type3,,On-Time,161,,,22,14
O430903,16-12-2022,WH002,Dealer_D,Cust002,MC004,Type1,47,Critical Delay,89,Urgent Order Change,Low,,0
O679213,16-12-2022,WH002,Dealer_D,Cust002,MC004,Type1,5,Delayed,240,Supplier Delay,Medium,,0
O724603,16-12-2022,WH003,Dealer_C,Cust002,MC001,Type1,30,Delayed,426,,Low,90,0
O693346,,WH001,Dealer_E,Cust003,MC003,Type3,17,Delayed,41,Delayed Approval,Low,26,0
O399016,16-12-2022,WH004,Dealer_A,Cust005,MC004,Type2,10,On-Time,167,Supplier Delay,Low,38,19
O824859,17-12-2022,WH002,Dealer_C,Cust004,MC005,Type2,9,,41,Supplier Delay,Medium,12,16
O659173,17-12-2022,WH004,Dealer_A,Cust005,MC005,Type4,39,On-Time,86,Supplier Delay,High,7,0
O336337,17-12-2022,WH004,Dealer_B,Cust005,MC005,,7,Critical Delay,101,Feature Update,,17,
O568135,17-12-2022,WH003,Dealer_B,Cust002,MC001,Type3,30,Delayed,444,,Medium,19,0
O225455,17-12-2022,WH002,Dealer_D,Cust002,MC004,Type4,35,Delayed,324,Delayed Approval,High,35,0
O169247,17-12-2022,WH001,Dealer_A,Cust001,MC004,Type3,4,Delayed,220,Delayed Approval,High,37,0
O527766,17-12-2022,WH003,Dealer_B,Cust004,MC002,Type5,1,Critical Delay,37,Delayed Approval,Low,5,0
O120736,17-12-2022,WH004,Dealer_D,Cust002,MC003,Type5,3,Delayed,,Urgent Order Change,,35,3
O579930,18-12-2022,,Dealer_B,Cust002,MC004,Type5,31,On-Time,334,Supplier Delay,Low,15,0
O946140,18-12-2022,WH002,Dealer_B,Cust004,MC004,Type2,43,Critical Delay,76,Urgent Order Change,Low,186,0
O992850,18-12-2022,WH004,Dealer_E,Cust001,MC005,,14,Delayed,21,Supplier Delay,Low,11,0
O628793,18-12-2022,WH001,Dealer_D,Cust002,MC002,Type1,23,On-Time,173,Supplier Delay,High,34,0
O924377,18-12-2022,WH001,Dealer_A,Cust005,MC002,Type5,14,On-Time,441,Delayed Approval,Medium,38,1
O209007,18-12-2022,WH001,Dealer_B,Cust004,MC004,Type4,45,Delayed,23,Feature Update,Low,20,
O326005,,WH003,Dealer_D,Cust005,MC004,Type1,35,On-Time,191,Delayed Approval,,13,18
O249384,18-12-2022,WH004,Dealer_D,Cust001,MC004,Type4,33,Critical Delay,89,Supplier Delay,High,38,0
O124556,18-12-2022,WH001,Dealer_B,Cust001,MC002,Type5,33,On-Time,,Feature Update,Medium,11,0
O235511,19-12-2022,WH002,Dealer_C,Cust005,MC004,Type1,28,On-Time,,,Low,29,0
O881291,19-12-2022,WH001,Dealer_E,Cust003,MC001,Type2,43,Delayed,293,,Low,33,4
O175377,19-12-2022,WH002,Dealer_E,Cust002,MC005,Type2,17,Critical Delay,263,Supplier Delay,High,,0
O125394,19-12-2022,WH003,Dealer_C,Cust003,MC004,Type1,140,Delayed,53,,Medium,17,0
O541111,19-12-2022,WH004,Dealer_D,Cust005,MC001,Type3,39,,479,,Medium,9,0
O877844,19-12-2022,WH004,,Cust001,MC001,Type3,15,On-Time,,Supplier Delay,High,46,5
O358179,19-12-2022,WH001,Dealer_E,Cust001,,Type3,12,On-Time,392,,Low,21,0
O577431,19-12-2022,WH001,Dealer_B,Cust004,MC003,Type5,45,Critical Delay,345,Feature Update,Medium,16,3
O739156,,,Dealer_A,Cust004,MC001,Type1,14,Delayed,68,Supplier Delay,High,21,0
O741069,20-12-2022,WH001,Dealer_E,,MC002,Type2,170,Delayed,173,Feature Update,,30,5
O614059,20-12-2022,,Dealer_D,Cust004,MC005,Type4,39,Critical Delay,963,Delayed Approval,Low,27,0
O551728,20-12-2022,WH002,Dealer_C,Cust002,MC005,Type4,17,Critical Delay,156,,High,40,0
O741740,20-12-2022,WH003,Dealer_A,Cust004,MC005,Type1,9,Critical Delay,421,Feature Update,High,44,0
O429985,20-12-2022,WH001,Dealer_E,Cust004,MC004,Type3,11,Critical Delay,13,Delayed Approval,Low,42,
O446293,21-12-2022,,Dealer_B,Cust003,MC005,Type3,23,,369,Urgent Order Change,Medium,38,14
,21-12-2022,WH001,Dealer_C,Cust003,MC002,Type4,26,Delayed,342,Supplier Delay,Medium,26,9
,21-12-2022,WH002,Dealer_E,Cust001,MC002,Type5,45,,313,Feature Update,Medium,47,0
O272352,21-12-2022,,Dealer_E,Cust005,MC004,Type3,32,Delayed,348,Feature Update,Medium,42,0
O825991,21-12-2022,WH002,Dealer_C,Cust002,MC004,Type1,19,On-Time,458,Supplier Delay,Low,24,16
O221095,21-12-2022,WH004,Dealer_A,,MC001,Type2,35,Delayed,230,,High,32,0
O534387,22-12-2022,WH004,Dealer_B,Cust004,MC003,Type2,49,Critical Delay,430,Delayed Approval,Medium,43,0
O752922,22-12-2022,WH002,Dealer_A,Cust003,MC003,Type2,14,,426,Supplier Delay,Medium,16,0
O424385,22-12-2022,WH001,Dealer_E,Cust005,MC004,Type3,20,On-Time,77,Supplier Delay,Low,7,0
O664509,22-12-2022,WH004,Dealer_D,Cust001,MC002,Type3,2,Critical Delay,,Delayed Approval,Medium,12,0
,22-12-2022,WH004,Dealer_B,Cust002,MC005,Type5,47,Critical Delay,455,Feature Update,Low,28,0
O124449,22-12-2022,WH004,Dealer_E,Cust005,MC004,Type2,,On-Time,101,,High,6,0
